artist_id,primary_genre,supergenre,artist_image,artist_name,artist_popularity
00OX175uYCsHJPLZOjNJqe,italo disco,Unlisted,https://i.scdn.co/image/ab6761610000e5eba05eb6e2d4a0a73ad4ca171e,Ken Laszlo,48
043WRXguGXwwwPHGnNz20i,native american music,Unlisted,https://i.scdn.co/image/ab67616d0000b273a6a0bfcd204eab89339d6469,Peter La Farge,11
04JBJKfnSMPBvnH5Va7knE,,Unlisted,,Milt Campbell,15
06sdJwlggq0PKOe4LPZWCg,cold wave,Unlisted,https://i.scdn.co/image/ab6761610000e5eb400d35deb3406d59ac6e94cd,HTRK,35
080dCBWq5ulciKGB7jIFp5,,Unlisted,https://i.scdn.co/image/ab67616d0000b273a2c446d816488774444f4207,The Derelicks,0
09C0xjtosNAIXP36wTnWxd,rock and roll,Unlisted,https://i.scdn.co/image/ab6761610000e5eb5305958de2ad389172f3cd78,Fats Domino,55
0AIim12jO78DuyyUYbHfAe,,Unlisted,https://i.scdn.co/image/ab6761610000e5ebf6d1ab4b9a993e2c7af41637,Shire T,32
0F37afIbeistheUTI3rf2X,,Unlisted,,Grupo Changüí de Guanta,1
0FVsUxcFSlxwIM7Qs31s6J,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb2660d94f968e40fb64887f7d,Billy Eichner,47
0G16sYbfz4wwNzol28NPek,,Unlisted,https://i.scdn.co/image/ab67616d0000b2730eb4f7c743b6c554918a52fc,Chrome Dreams - Audio Series,2
0GgNchtU9Fst3uEshZ7mV9,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb57ab81738829ec6aa0449d0f,Josh T. Pearson,17
0IwbrUdicuBw6t6hJmuRV7,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb8d5468926755401af56f4929,Millape,2
0LseVZ9pSlpj7yNngxuBgS,,Unlisted,,PAPAchild,0
0MPCXpk3pfNCmUdzDlHX2f,,Unlisted,https://i.scdn.co/image/ab6761610000e5ebde51ad0ce9c9ce1a0155c158,Axile,21
0RqtSIYZmd4fiBKVFqyIqD,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb5307a8a358283efe769d9c2a,Thirty Seconds To Mars,71
0W8ZVf53GqJkTOPRWQaaBq,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb4e4e54a225a8db107337c3be,CHLOE (Thévenin),29
0YsLR3SQd5QTXAhGIGX7cl,,Unlisted,https://i.scdn.co/image/37ddb345143488175cef180b553253a467ec5362,Del The Funky Homosapien,70
0b45g7oDSlWJ6AeYKjJS0v,,Unlisted,https://i.scdn.co/image/ab67616d0000b273d453f4e9266ddf5b23e56d05,Stanislav Gallin,10
0bEvfTJsHHsTxqpqzWGXDw,chanson québécoise,Unlisted,https://i.scdn.co/image/ab6761610000e5eb8f62e8177c355622757a7285,Stéphanie Lapointe,23
0duEtz2yf9OQR5vbwqqMo7,música mexicana,Unlisted,https://i.scdn.co/image/ab67616d0000b273c03f49672e0624d40803e73e,Marimba de los Hermanos Paniagua,14
0emf9Ah5yNpbvhS49Bl3zt,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb0e226952d5af85bce633f737,Christopher Bear,40
0fmyOOHjbZc5EJuHBhzYAF,,Unlisted,https://i.scdn.co/image/ab67616d0000b273aa087a1165c74f3aacf2399d,Power Druid,15
0g3j2imizKJ0OEaxwhF0xn,,Unlisted,https://i.scdn.co/image/ab67616d0000b273d162a0eff49574365c35456a,Blaire Reinhard,17
0iQTkXteVuQWznZ4WJuRLz,new orleans bounce,Unlisted,https://i.scdn.co/image/ab67616d0000b273fbb466c1ae2e535017e7c624,Lil' Rascals Brass Band,11
0k5KeG8St6LiePh5blOwwl,,Unlisted,https://i.scdn.co/image/ab6761610000e5ebadcc9033f2f9ce2326880a6d,Workout Music Tv,57
0lOCqoXWdPaVWhnryP66pC,,Unlisted,https://i.scdn.co/image/ab67616d0000b2730126eb9deca37ca8aa6fc482,Tainted Flavor,26
0mvTBNG2hAuAEzUVgTYpQ2,musicals,Unlisted,,Charmian Carr,55
0nIyPY7J7G68WgQEOLHn0x,musicals,Unlisted,https://i.scdn.co/image/09f4a0a499359540e40075f8e912d7c3e94bc4a6,Anne Hathaway,57
0oNXlOzdoVyXFp4etijOIn,,Unlisted,https://i.scdn.co/image/ab67616d0000b273909bdf93035013876e8ef60e,Reggie Bonds,1
0ow3Ac8tlahUoDVXbRuaRy,christian country,Unlisted,https://i.scdn.co/image/ab6772690000c46c6a62b3ed4a66784c09ee2e8d,Jimmie Davis,24
0rZ5F43lMX3mdce3O0uRmu,indie dance,Unlisted,https://i.scdn.co/image/ab6761610000e5ebaf21eae4655aef7a3b573754,DJ Evan,3
0tL1uCP0Xtvhpfi7w2sEup,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb78e555b4c21c34b33530d1d5,JJ Sterry,8
0tRRrNLQY5rejEDVSjy4w3,cha cha cha,Unlisted,https://i.scdn.co/image/60340e8b4851a24102ded188e328f3a1db6758cf,Debelah Morgan,34
0vscEUhV9isTMclPcVz7zr,indie electronic,Unlisted,https://i.scdn.co/image/ab6761610000e5ebc3c2102a70bd026d087869bd,John FM,18
0w7HLMvZOHatWVbAKee1zF,native american music,Unlisted,https://i.scdn.co/image/ab6761610000e5ebeb9c771371e6e5d14588963d,Redbone,67
0xLbREzA0im1nSc86Fcmx4,,Unlisted,,"Perfume Genius, Sharon Van Etten & Friends",8
0xQu8dPPGy8LC2KVPa87CN,japanese indie,Unlisted,https://i.scdn.co/image/ab6761610000e5eb23f982831dfd1aba299c0142,Siamese Cats,27
0y0zq3ULRz7HsJTs4eF1G6,,Unlisted,,Zetta Bytes,16
10NEMYLJwVvYSvtvZn5Ipz,new orleans bounce,Unlisted,https://i.scdn.co/image/ab6761610000e5eb945fac6424e3ba3f8e992d76,The Soul Rebels,33
10exVja0key0uqUkk6LJRT,folk pop,Unlisted,https://i.scdn.co/image/ab6761610000e5eb4be87c6d504aa62024a87f48,Vance Joy,78
15uNxh8omvRvH71kcdIe2r,variété française,Unlisted,https://i.scdn.co/image/ab6761610000e5ebc2c9be6d4869a21ee46d0848,Renaud,60
1A2zTDBNQAtGRaHX9lISZ5,musicals,Unlisted,,Leah Greenhaus,37
1APkoiZBXf5B3YqPruHouT,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb4bb043662d4ef0a0644be2fb,Terra Twin,27
1D86M7ewUQH1vS0QsXCmI9,ethiopian jazz,Unlisted,https://i.scdn.co/image/ab6761610000e5eb4a6f3766a23e91536d7ee6ed,Emahoy Tsege Mariam Gebru,51
1EVRw6us3YBBs2Z01y2LtU,,Unlisted,,Oompa Loompa Cast,33
1EVj0hmXLRcsy2IfaE0gkD,laïko,Unlisted,https://i.scdn.co/image/ab6761610000e5eb9711f3368608201d82b2a8a4,Vassilis Tsitsanis,34
1FmxE030Xe2H8Bn9bdv6Pd,variété française,Unlisted,https://i.scdn.co/image/ab6761610000e5eb0ed21d575f90079f2c7e4117,Vanessa Paradis,61
1HO6dUh3pea34OKnmsmjQx,musicals,Unlisted,https://i.scdn.co/image/dc284592d0b3e3de0aaefaee1a9648c2ecf83140,Charles Strouse,43
1HmcCckVaFw44DHhZKuKgN,musicals,Unlisted,https://i.scdn.co/image/ab67616d0000b2736cbde4fb9f89857ed8d00178,Irwin Kostal,44
1Hwi4HepkRbADl1q6nznXk,,Unlisted,https://i.scdn.co/image/ab67616d0000b273dc39b02ad3243108e40daf60,Faible Et Lente,48
1JikLOvnTL6LD0AUPSpqAI,,Unlisted,,Begi L,0
1JkekbWlrILJDEwzpAFYUW,,Unlisted,https://i.scdn.co/image/ab67616d0000b2737a37c57a9f2a672f0033f13a,MaxM,0
1K7vnfAoxgzS6ZFV9V1AQO,,Unlisted,https://i.scdn.co/image/ab6761610000e5ebbb2d5135b593d536bf4b939c,Indigo Lo,0
1KKpoCjkEc0b0vAuiMe2uT,latin afrobeats,Unlisted,https://i.scdn.co/image/ab6761610000e5eb82b1e5a12449c4d53987d65e,Alex Figueira,27
1L2vdW5MKTr5mHioN2Ywm8,,Unlisted,,Naomi Neville,17
1Ok9uJhfJ0cOQB3IPHeHYF,traditional music,Unlisted,https://i.scdn.co/image/ab67616d0000b27308536f11cc60480685b18138,Tarentule,0
1SUV6BR0W4CCRMRuKOmwkf,space music,Unlisted,https://i.scdn.co/image/ab67616d0000b2730526200451711a087950e385,舒眠频率,26
1TQAeD354zdHUoqayn8upT,,Unlisted,,Freddie L. Small,0
1TaKbrkFRAq5YJoMieIMPR,,Unlisted,https://i.scdn.co/image/ab67616d0000b2739d7753b33cf9523703788443,Lavia 6,55
1U0ooypQ59GyKyj1smbLz7,,Unlisted,https://i.scdn.co/image/ab6761610000e5ebbbc8f63960ec4f0f7cc3ff7a,Anima & Ennui,0
1UW5eP8ZIX1HKGGi5jXSB6,drumstep,Unlisted,https://i.scdn.co/image/ab6761610000e5eb0e1b5438be3228fc3dcb6fd4,Homemade Weapons,17
1aLfVgwt8eBrpvHcutWmqe,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb8c4a9d4a5f8004ad4d0195aa,The Nor'easters,30
1bHYBM8vK4M1znRYvaXxDs,,Unlisted,,Sam M. Lewis,15
1baJfj5CCxPO9VEzlGSBLm,laïko,Unlisted,https://i.scdn.co/image/ab67616d0000b27318b865b213af4ddeef00d208,Grigoris Bithikotsis,44
1buRQJUaOGTgp36hBMda6y,melodic bass,Unlisted,https://i.scdn.co/image/ab6761610000e5ebb1609c1ba10c54b13b781785,KERO,32
1cKNtCaFs3dRO88WDOVTeg,classic blues,Unlisted,https://i.scdn.co/image/ab6761610000e5ebd7cf3eb30735b8224bb8e00d,Geeshie Wiley,17
1cfzKTd2Dvx7RPurzdyAeR,,Unlisted,,Milroy’s of Soho,0
1cwNKCIuq12wLqAAsC1Zyi,uk r&b,Unlisted,https://i.scdn.co/image/ab6761610000e5eb0cad90e0a21bb14c3ae94f36,Jevon,30
1lrPNYVtvuiB3lmOjbyJc9,musicals,Unlisted,https://i.scdn.co/image/ab67616d0000b273fafe91c0edcd01d96831dc31,Faith Prince,30
1m0gRTAeSxz164yajYCvri,,Unlisted,https://i.scdn.co/image/ab6761610000e5ebe4572adb4e1c91705b417df5,Michael P. Kramer,20
1r1k3lYgsOWmBVRYzofkvO,,Unlisted,https://i.scdn.co/image/ab67616d0000b2739593376c2cce35fa1b1c6e9f,Fart Fest,38
1u2RgFiCSd9phVG5OB51jr,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb0e9274179b5a9a16bf0259b9,Spencer Cullum,30
1xCRJ0XrcQKEkjk50ILWbt,egyptian shaabi,Unlisted,https://i.scdn.co/image/ab6761610000e5eb4a64c616124866952c71dcd3,Hakim,54
1xSXnf7mFuxNF0CMyQmpX2,,Unlisted,,Sam Maghett,23
20RWPCGIIeOoQmHmoF8vZR,,Unlisted,,Gregg Nestor and Dominik Hauser,0
24CJU16EbtzMYQWicTXNDR,,Unlisted,,Zina Goldrich,15
24DQLSng7bKZD4GXLIaQbv,orchestral,Unlisted,https://i.scdn.co/image/ab6761610000e5eb79058cfc754be16c2f0070aa,Percy Faith & His Orchestra,53
28GtJHVA8ARidEYFWX0tiG,musicals,Unlisted,https://i.scdn.co/image/ab67616d0000b2738145f3afe703233d859d5e7f,Joe Carroll,16
28ljP12QBsgioe7MMMnq8g,,Unlisted,https://i.scdn.co/image/ab67616d0000b273cfbf5d54ae6d456b230f65e5,"Meicio Askanasy, José Prates, Ivan de Paula",15
29PgYEggDV3cDP9QYTogwv,,Unlisted,https://i.scdn.co/image/ab6761610000e5ebb8d59d02e63737b0dbaa43e7,Carolina Gaitán - La Gaita,57
2AFQojTf9JepkWGDWtWZjx,,Unlisted,,Deep Zen Pill,0
2DC2KJDKwTf5RGfuWCzAkc,,Unlisted,https://i.scdn.co/image/32e8bf1de80d92e0a5f7f8a67d0aec9d0fc20481,Azari & III,46
2GDXx20hz7WhCHcgrzfJ0S,drumstep,Unlisted,https://i.scdn.co/image/ab6761610000e5ebd21e94ba60bb12727d289312,Vromm,7
2HB65P72dFRiOKvbLLcil2,musicals,Unlisted,https://i.scdn.co/image/bed81fc6e2028fa4c7d01fa2066f4d600b511f03,Meryl Streep,68
2HiGvNEcu9p7m32iWUrR7j,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb47fe2be501abb415119abb2e,Lizzyloo,13
2MOeRxQqwrvur6it4B3G3R,laïko,Unlisted,https://i.scdn.co/image/ab67616d0000b273be93231a78a8e43d33eb5b79,Markos Vamvakaris,37
2NVtDeFBzHMUFQlzDswS8a,,Unlisted,https://i.scdn.co/image/ab6761610000e5ebd36ca67007dbf8ce8d9bee54,Thom LaFond,15
2RWaZohsuqSJX9xWX3p95G,musicals,Unlisted,https://i.scdn.co/image/b73adcba423692245bd8a2f6040e42e2890cb2c8,Sutton Foster,46
2RcpMq2zbPhykuQaE5w2u2,drumstep,Unlisted,https://i.scdn.co/image/ab6761610000e5ebad2863488e7fd4e43704fc41,Woolymammoth,7
2Tz1DTzVJ5Gyh8ZwVr6ekU,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb09ba7def3d7c5c14349fb905,STRFKR,58
2Z0z8NYUiPyUQxgy1BsOIJ,,Unlisted,,Bochum Welt_TEST,0
2Za6MJDy9CzxcP1NAQiJH9,,Unlisted,,Dr. Derelict,0
2c2X6dr1PHctH24BxNOjHi,drumstep,Unlisted,https://i.scdn.co/image/ab6761610000e5ebd363e6f40951c0fddd00ccbf,Eprom,38
2eUMWLKLpPyMWuTgoMgEG6,rock and roll,Unlisted,https://i.scdn.co/image/ab67616d0000b273e1800a65cc032aecfac6891f,Tommy Steele,29
2lHSlOOSjpb0qKUkrpXT6J,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb62457b49f9bcb3c3f760a368,Bremer/McCoy,52
2mqC5o8LPha55XSqfVkT8r,musicals,Unlisted,https://i.scdn.co/image/ab67616d0000b27389425c11e34b033cf97875b5,Mindi Dickstein,37
2oQJQUIpJFFnfKvHJA0xBu,orchestral,Unlisted,https://i.scdn.co/image/ab6761610000e5eb8c6007c4950dd2361e50be9a,The City of Prague Philharmonic Orchestra,63
2ovLtXUsz5S36A6c05aZK7,,Unlisted,,Alicja Haney,0
2qyeeNPXHdRwjAnDhV4dhZ,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb3398db45ab74437713e19e9b,Azajjin,0
2s6JabvZdqVQhfOsaxCSFX,orchestral,Unlisted,https://i.scdn.co/image/ab6761610000e5eb9d24fe39fd48d3207f901a86,Bert Kaempfert,53
2t9Wxo7ttElQgyoYZoe9iv,,Unlisted,https://i.scdn.co/image/ab6761610000e5ebea8f9bd16cdbe35d1223fa04,Not the King,27
2tXfeqzziff6xpdcZUVTll,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb3462b9e68a5a8c0f1b618769,Estrellita Dónde Estás,55
2tcNYcZmhP367Zh0Cgg5YU,,Unlisted,https://i.scdn.co/image/ab6761610000e5ebba49b94afdf527a56542b125,Ernesto Villarreal,11
2uZiIZt94U6VvsxacxQwXz,norsk rock,Unlisted,https://i.scdn.co/image/ab6761610000e5eb82a9d44f17988622c0dedda4,Oberst,2
2uanrLTaDz0PMCuuO2X9qz,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb7fff2629abaf89e8fb7be38f,90s allstars,14
2uxy7shOeojRrRr9EwD2t7,latin indie,Unlisted,https://i.scdn.co/image/ab6761610000e5eb070b9627e21a9b63d18242c9,Mi Amigo Invencible,44
2vAtuOqzB1knNn4FEZm0un,space music,Unlisted,https://i.scdn.co/image/537056b04cc34d4d60b69bc85b726d76c9a38ac9,Space Art,20
2wpskShaCrgkVcET4JzTAV,musicals,Unlisted,https://i.scdn.co/image/05adc7d24f0cb475402d4b92e8a22d1bb7b47ce8,Wilson Jermaine Heredia,37
2wqWxxwnJHTRMEst9OsREa,musicals,Unlisted,,Drew Gehling,42
2zDEnKW6qy7E4M9A2c2YAZ,latin r&b,Unlisted,https://i.scdn.co/image/ab6761610000e5ebfb960c78bb48bc529a38aa17,Lao,19
34D8Pqawm29XlTE8445ezO,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb976884986f78f6b87710f577,Poopy Man,43
356DaKT7lQvmKRHIOIYQY3,,Unlisted,https://i.scdn.co/image/ab67616d0000b2738958e8515514f9bfce71f4ba,Benita Calrado,36
35nXw4E9MGWTmijZgX2h84,,Unlisted,,Lisa Carlyna Zumpano,7
35ovEjDArUFMwwr0hqb7Uh,,Unlisted,https://i.scdn.co/image/ab67616d0000b27366c489b1b4d977fdf9d81071,Gold Rush Studio Orchestra,20
3644jHpHInKPL22IQYcd9y,,Unlisted,,Eva Curzi,4
36rey1TxHa81Az8CqZpsJ4,italo disco,Unlisted,https://i.scdn.co/image/ab6761610000e5eb713ce11c03cde58bdb3c74bb,Lauer,37
3AWprtbEToKCq6Xzz0tTX4,ethiopian jazz,Unlisted,https://i.scdn.co/image/ab6761610000e5ebcf7267fa50d01a4a12d1e147,Mamman Sani,31
3C4Ma6ujXcpDtisnx6RASG,italo disco,Unlisted,https://i.scdn.co/image/ab6761610000e5eb212ce8a2b56564ad73e5bc49,P. Lion,44
3DgcBA7P0ji5co7Z1Gfp2Q,musicals,Unlisted,https://i.scdn.co/image/ab6761610000e5eb48124fc43f870ed4501093e5,Kristin Chenoweth,62
3GtvxALXnbuxfxFIo26vC4,musicals,Unlisted,,Evadne Baker,42
3IQ7smN25mo56K9Xm6YqKj,,Unlisted,,Dominic Harlan,19
3M2LPcqyD4PxbOFvtF05R7,newgrass,Unlisted,https://i.scdn.co/image/ab6761610000e5ebf97f962edb51bcb2166d57e3,Chatham County Line,32
3MKpIxwzJctX6ol1ieC56M,,Unlisted,https://i.scdn.co/image/ab6761610000e5ebd663871159d446a07a2493d8,Sassieon Dupris,3
3Mrt55eOXsIcW8U7kVK5oT,,Unlisted,,Gatronix,0
3Mu2l8569zdLBzvvGYLBxa,,Unlisted,,Duke Ellington & His Famous Orchestra;Adelaide Hall,0
3NLWTwNuFNPJaHEVEWxaqj,,Unlisted,https://i.scdn.co/image/ab67616d0000b2735768c9b6aa8f26edb60388a1,Matteo Manfredi,5
3Ozlk0QQs9GxlkSlfyIkVs,noise music,Unlisted,https://i.scdn.co/image/ab67616d0000b273d08dff3e31e3e150b2508ad8,Consumer Electronics,9
3Ps27dDfvubd75rh5A0wz9,uk r&b,Unlisted,https://i.scdn.co/image/ab67616d0000b273ec4365cf678c4bc429d03049,Honeyz,34
3TQZvGxO2ZyyW9zlbkgDJO,,Unlisted,,Mike Berry With The Outlaws,0
3TUYqYNCqgqeqkBZVyxEi6,christian country,Unlisted,https://i.scdn.co/image/1ef802e5684013c00ace96d983e56fa894e909c6,The Louvin Brothers,36
3UcqhHuevCjo9XHneXhoiD,,Unlisted,https://i.scdn.co/image/ab67616d0000b273d49c76ac6d8967b6eca6f7c7,Michael Olatunji,0
3a2kXRGfli8ijGwuMoGjzx,,Unlisted,https://i.scdn.co/image/ab67616d0000b273de1510df500d844afb62fad0,Dnd Back,43
3cYI92lguu78EDY6Gk98Bv,,Unlisted,,Margo Integer,0
3eyyNHkVEK4Hy9Qnw7i13W,,Unlisted,https://i.scdn.co/image/ab6761610000e5ebfda28e11bcf80c0f50b119c3,Cinzia & The Eclipse,25
3fkHK8NOb6RPNbD8WfrLkU,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb345978e7b91873a6c02ad05c,Leaders of Technology,14
