artist_id,artist_name,artist_popularity,artist_image,primary_genre,supergenre
2c2X6dr1PHctH24BxNOjHi,Eprom,38,https://i.scdn.co/image/ab6761610000e5ebd363e6f40951c0fddd00ccbf,drumstep,Unlisted
61jFUXqoInk5vf2Hgh5cC6,Jubilee Years,0,https://i.scdn.co/image/ab67616d0000b2735692a4581634c074f979fff0,,Unlisted
2GDXx20hz7WhCHcgrzfJ0S,Vromm,7,https://i.scdn.co/image/ab6761610000e5ebd21e94ba60bb12727d289312,drumstep,Unlisted
2tXfeqzziff6xpdcZUVTll,Estrellita Dónde Estás,55,https://i.scdn.co/image/ab6761610000e5eb3462b9e68a5a8c0f1b618769,,Unlisted
4rzx4iwzF4sCJns8pelK55,James Ellis Ford,5,https://i.scdn.co/image/ab6761610000e5ebd55dd652de89dff86527908d,,Unlisted
73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,72,https://i.scdn.co/image/ab6761610000e5eb6e39cafa090a7f726177bbf7,musicals,Unlisted
3rIlgkqfgreQxyLrXR2Sln,S.O.L Collective,0,https://i.scdn.co/image/ab67616d0000b2738d5423997a392eac6d91aabd,,Unlisted
5m7wCUhYhBh7A3A3YMxrbt,Queen Latifah,55,https://i.scdn.co/image/ab6772690000c46c2e33b2585d62f51ab9df74e7,musicals,Unlisted
3qFOpjNiYRuQNVl564TGgO,Tropic of Cancer,21,https://i.scdn.co/image/83c9c0c7760102db046aa736b512c5d6212abf1d,cold wave,Unlisted
0F37afIbeistheUTI3rf2X,Grupo Changüí de Guanta,1,,,Unlisted
3Mrt55eOXsIcW8U7kVK5oT,Gatronix,0,,,Unlisted
7HGFXtBhRq3g1Ma3nH4Rgv,Mulatu Astatke,55,https://i.scdn.co/image/ab6761610000e5ebdc685b05724610239ffde90c,ethiopian jazz,Unlisted
40HeNm05FEAxGx8gUOV4my,The Soft Moon,38,https://i.scdn.co/image/ab6761610000e5eb70ba7ff772c3fd90f848450b,cold wave,Unlisted
3TUYqYNCqgqeqkBZVyxEi6,The Louvin Brothers,36,https://i.scdn.co/image/1ef802e5684013c00ace96d983e56fa894e909c6,christian country,Unlisted
0iQTkXteVuQWznZ4WJuRLz,Lil' Rascals Brass Band,11,https://i.scdn.co/image/ab67616d0000b273fbb466c1ae2e535017e7c624,new orleans bounce,Unlisted
4xlJMRtnHXK4exbkB1eA10,Soulwax feat. Nancy Whang,0,,,Unlisted
0vscEUhV9isTMclPcVz7zr,John FM,18,https://i.scdn.co/image/ab6761610000e5ebc3c2102a70bd026d087869bd,indie electronic,Unlisted
7qTQO5XvmJ13VGvxvjtMSr,Josh Wink Aka Winx,20,,,Unlisted
6sFGOHKAcDDDpGqiYnBmkb,Kouni Korio,0,,,Unlisted
1u2RgFiCSd9phVG5OB51jr,Spencer Cullum,30,https://i.scdn.co/image/ab6761610000e5eb0e9274179b5a9a16bf0259b9,,Unlisted
7sAXoFldVGlGtZ5LPVtAYD,Sean McVerry,25,https://i.scdn.co/image/ab6761610000e5ebfe7c68aa2fd6ce27a0aa1202,,Unlisted
5RdqZVi36tpDPYNPw8jJbO,Julie Andrews,60,https://i.scdn.co/image/8547161467c9a6761aa69c65700a23db8f88a946,musicals,Unlisted
7waa1nwpi9SqIkGmWZs3s5,United Sacred Harp Musical Association,16,https://i.scdn.co/image/ab67616d0000b273a014c3256a9381d88cbb608f,traditional music,Unlisted
5belphwHC49z9vB7pXjcux,Head Technician,2,https://i.scdn.co/image/0a349803338ccb2b3f5156a0b8bde1b79fcae6a9,chinese rock,Unlisted
67znT4w9oHh5dpk4WAHVCM,The Dice Man,0,,,Unlisted
6rATWMhuTXfhBqtB3IQRWd,Señor Coconut,35,https://i.scdn.co/image/ab67616d0000b273beb07c7dc578d637077c436f,cha cha cha,Unlisted
3Ozlk0QQs9GxlkSlfyIkVs,Consumer Electronics,9,https://i.scdn.co/image/ab67616d0000b273d08dff3e31e3e150b2508ad8,noise music,Unlisted
10NEMYLJwVvYSvtvZn5Ipz,The Soul Rebels,33,https://i.scdn.co/image/ab6761610000e5eb945fac6424e3ba3f8e992d76,new orleans bounce,Unlisted
06sdJwlggq0PKOe4LPZWCg,HTRK,35,https://i.scdn.co/image/ab6761610000e5eb400d35deb3406d59ac6e94cd,cold wave,Unlisted
3xVI0gIpNppHLMNwe0Pq1b,Moon Balloon,3,https://i.scdn.co/image/ab6761610000e5ebb8651c8b9128236e0fe50542,,Unlisted
5fu3Po5z59bTfUgbcaE0ay,The Cox Family,39,https://i.scdn.co/image/ab6761610000e5ebce1ecaf8f294bc02b928c906,christian country,Unlisted
0GgNchtU9Fst3uEshZ7mV9,Josh T. Pearson,17,https://i.scdn.co/image/ab6761610000e5eb57ab81738829ec6aa0449d0f,,Unlisted
2RcpMq2zbPhykuQaE5w2u2,Woolymammoth,7,https://i.scdn.co/image/ab6761610000e5ebad2863488e7fd4e43704fc41,drumstep,Unlisted
36rey1TxHa81Az8CqZpsJ4,Lauer,37,https://i.scdn.co/image/ab6761610000e5eb713ce11c03cde58bdb3c74bb,italo disco,Unlisted
6eb2gxfoBSQhmDYkQKz93b,Y La Bamba,42,https://i.scdn.co/image/ab6761610000e5eb1305598f4831be76a1ed2b9e,latin indie,Unlisted
6MrXYlcl32SK12YxMWJWte,Magazine 60,39,https://i.scdn.co/image/ab67616d0000b2737154f1f4db22dfdd83996355,italo disco,Unlisted
0fmyOOHjbZc5EJuHBhzYAF,Power Druid,15,https://i.scdn.co/image/ab67616d0000b273aa087a1165c74f3aacf2399d,,Unlisted
4HjcH8bqJm9TIwHGhvRIC8,The Cockney Bar Singers,16,https://i.scdn.co/image/ab67616d0000b273f44936412fdc328fae02b2f6,,Unlisted
5rCZAG988apcbAcSyNhEKI,Mahna Mahna and The Two Snowths,35,,,Unlisted
1EVRw6us3YBBs2Z01y2LtU,Oompa Loompa Cast,33,,,Unlisted
4R073T3AVJKqAsbzLmLW9u,John Maus,54,https://i.scdn.co/image/ab6761610000e5ebd7afb37c9883b8ce16447779,cold wave,Unlisted
0YsLR3SQd5QTXAhGIGX7cl,Del The Funky Homosapien,70,https://i.scdn.co/image/37ddb345143488175cef180b553253a467ec5362,,Unlisted
6jfR9Na2d55xoFOK5mQT1I,Slaney Bay,9,https://i.scdn.co/image/ab6761610000e5ebf751b529465fd91bd74b993e,,Unlisted
7u6FSuqT3SWE2kO8rNVjfp,Tennessee Ernie Ford,54,https://i.scdn.co/image/4bd427bb9181914d0fa4482a3b01d3977638872a,christian country,Unlisted
6MmRTVIPIe35OsFqWgRKQJ,Christophe,53,https://i.scdn.co/image/ab6761610000e5eb33df1c67b32ef77374d46621,variété française,Unlisted
7LfRnzGM0wRSyS5mmAwJbv,Ray Conniff,60,https://i.scdn.co/image/ab6761610000e5eb79bf6d80fe0e16c1169dd361,orchestral,Unlisted
6r0FFG3YaRuPT2JvlOwA24,Songs: Ohia feat. Scout Niblett,0,,,Unlisted
7hw73b5RrwBdFkqP5Yxvdc,Songs: Ohia feat. Lawrence Peters,0,,,Unlisted
4HYbhQ5pU0nd3LIQmCXfgy,Toby Corton & His Band By Chance,0,https://i.scdn.co/image/ab6761610000e5eb52dab6e726b031affb9a00f3,,Unlisted
4GBe6ctpZMwMbaRb9KZrNU,Jerry Herman,41,https://i.scdn.co/image/ab67616d0000b273c7f57456a7c701d66cf457fe,musicals,Unlisted
5VW8qxbvOtQ1PHJGRWAL5Z,Spark Rocket,33,https://i.scdn.co/image/ab67616d0000b273c5b2a9ef8f6d0098f6d96685,,Unlisted
6R1EIgNzO0hKVOTOXJjjP2,High Skies,12,https://i.scdn.co/image/ab6761610000e5eb84a2468b6ed788500b04929d,space music,Unlisted
7Fx0i1HlXqWt1aP8YvRf6E,Jack Cottrell,7,,,Unlisted
1buRQJUaOGTgp36hBMda6y,KERO,32,https://i.scdn.co/image/ab6761610000e5ebb1609c1ba10c54b13b781785,melodic bass,Unlisted
0rZ5F43lMX3mdce3O0uRmu,DJ Evan,3,https://i.scdn.co/image/ab6761610000e5ebaf21eae4655aef7a3b573754,indie dance,Unlisted
5exO2eW84QucBhrRhcK76x,Buffy Sainte-Marie,41,https://i.scdn.co/image/ab6761610000e5eb76bf720220b09ebcf3004d80,native american music,Unlisted
7CKkZZW3XtnPmqlwaElmoV,Juan Wauters,37,https://i.scdn.co/image/ab6761610000e5ebbd422b843b20925973e0dc75,latin indie,Unlisted
6pV4iyF5ocDdbIX3rXffmK,Dorothy La Bostrie,25,,,Unlisted
1UW5eP8ZIX1HKGGi5jXSB6,Homemade Weapons,17,https://i.scdn.co/image/ab6761610000e5eb0e1b5438be3228fc3dcb6fd4,drumstep,Unlisted
4iVvG04w9XBch3kxXWMuxb,Bouzouki Kings,44,https://i.scdn.co/image/ab6761610000e5eb766c8ac41ce531fb70d959c2,laïko,Unlisted
28ljP12QBsgioe7MMMnq8g,"Meicio Askanasy, José Prates, Ivan de Paula",15,https://i.scdn.co/image/ab67616d0000b273cfbf5d54ae6d456b230f65e5,,Unlisted
2RWaZohsuqSJX9xWX3p95G,Sutton Foster,46,https://i.scdn.co/image/b73adcba423692245bd8a2f6040e42e2890cb2c8,musicals,Unlisted
7FyspPUfiBhVrrbExpkxZ4,Boi (OST),2,https://i.scdn.co/image/ab67616d0000b273d0e671f7c6692a9739001326,,Unlisted
2HiGvNEcu9p7m32iWUrR7j,Lizzyloo,13,https://i.scdn.co/image/ab6761610000e5eb47fe2be501abb415119abb2e,,Unlisted
1APkoiZBXf5B3YqPruHouT,Terra Twin,27,https://i.scdn.co/image/ab6761610000e5eb4bb043662d4ef0a0644be2fb,,Unlisted
3n085fYvqy1xgFEA0gjjFx,Redkattseven,50,https://i.scdn.co/image/ab6761610000e5eb62a09f26b257dd997e76a3c8,,Unlisted
3644jHpHInKPL22IQYcd9y,Eva Curzi,4,,,Unlisted
6ZKaSJXezrWbhYulkvWz4r,Onyx Midnight,7,https://i.scdn.co/image/ab67616d0000b273d705756fb580024a02463b8c,,Unlisted
3oBqUqRBY1Ish0n1fHxeu2,Lil Big Stack,47,https://i.scdn.co/image/ab6761610000e5eb51fa0b096d79ee790938451e,,Unlisted
7cT0q8ThkSyIzyFDahxxUU,DJ MAGIMBU,0,,,Unlisted
2Tz1DTzVJ5Gyh8ZwVr6ekU,STRFKR,58,https://i.scdn.co/image/ab6761610000e5eb09ba7def3d7c5c14349fb905,,Unlisted
5ZWo0P6lqFeoDeoN0okPEL,James Laco,0,https://i.scdn.co/image/ab67616d0000b2733a24bafd88e6da4b7fc33a43,,Unlisted
699OTQXzgjhIYAHMy9RyPD,Playboi Carti,90,https://i.scdn.co/image/ab6761610000e5ebba50ca67ffc3097f6ea1710a,rage rap,Unlisted
4D7jbXC2Jdd9DXG5uZYCCr,Annalee,42,https://i.scdn.co/image/ab67616d0000b273355b62b411e70f697aea7e9c,musicals,Unlisted
1L2vdW5MKTr5mHioN2Ywm8,Naomi Neville,17,,,Unlisted
6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,93,https://i.scdn.co/image/ab6761610000e5ebd55c95ad400aed87da52daec,soft pop,Unlisted
3GtvxALXnbuxfxFIo26vC4,Evadne Baker,42,,musicals,Unlisted
